Store,Product,Price
eMAG,"Laptop HP 250R G10 cu procesor Intel® Core™ i7 1355U, Raptor Lake, pana la 5.4Ghz, 15.6"" Full HD, 16GB DDR4 RAM, 512GB SSD, Intel® Graphics, Windows 11 Pro, Dark Ash Silver","3.499,32"
eMAG,"Laptop HP 250R G10 cu procesor Intel® Core™ i7 1355U, Raptor Lake, pana la 5.4Ghz, 15.6"" Full HD, 16GB DDR4 RAM, 512GB SSD, Intel® Graphics, Windows 11 Pro, Dark Ash Silver","3.499,32"
eMAG,"Laptop Asus ExpertBook B1 B1402CVA-NK1942XA, 14 inch 1920 x 1080, Intel Core i5-1335U 10 C / 12 T, 1.3 GHz - 4.6 GHz, 12 MB cache, 8 GB RAM, 256 GB SSD, Intel Iris Xe Graphics, Windows 11 Pro Education, Negru","2.307,64"
eMAG,"Laptop Asus ExpertBook B1 B1402CVA-NK1942XA, 14 inch 1920 x 1080, Intel Core i5-1335U 10 C / 12 T, 1.3 GHz - 4.6 GHz, 12 MB cache, 8 GB RAM, 256 GB SSD, Intel Iris Xe Graphics, Windows 11 Pro Education, Negru","2.307,64"
eMAG,"Laptop ASUS Vivobook S16 M3607HA cu procesor AMD Ryzen 7 260 pana la 5.1GHz, 16'', WUXGA, IPS, 144Hz, 16GB DDR5 RAM, 1TB SSD, AMD Radeon Graphics, No OS, Matte Gray","3.855,27"
eMAG,"Laptop ASUS Vivobook S16 M3607HA cu procesor AMD Ryzen 7 260 pana la 5.1GHz, 16'', WUXGA, IPS, 144Hz, 16GB DDR5 RAM, 1TB SSD, AMD Radeon Graphics, No OS, Matte Gray","3.855,27"
eMAG,"Laptop Lenovo ThinkBook 16 G6 IRL cu procesor Intel® Core™ i7-13700H pana la 5.0 GHz, 16"", WUXGA, IPS, 16GB, 512GB SSD, Intel UHD Graphics, Windows 11 Pro, Arctic Grey, 3Y Courier or Carry-in upgrade","5.687,00"
eMAG,"Laptop Lenovo ThinkBook 16 G6 IRL cu procesor Intel® Core™ i7-13700H pana la 5.0 GHz, 16"", WUXGA, IPS, 16GB, 512GB SSD, Intel UHD Graphics, Windows 11 Pro, Arctic Grey, 3Y Courier or Carry-in upgrade","5.687,00"
eMAG,"Laptop Lenovo IdeaPad 1 15IJL7 cu procesor Intel® Celeron® N4500 pana la 2.8GHz, 15.6"" HD, 4GB DDR4 RAM, 256GB SSD, Intel® UHD Graphics, No OS, Cloud Grey","1.936,00"
eMAG,"Laptop Lenovo IdeaPad 1 15IJL7 cu procesor Intel® Celeron® N4500 pana la 2.8GHz, 15.6"" HD, 4GB DDR4 RAM, 256GB SSD, Intel® UHD Graphics, No OS, Cloud Grey","1.936,00"
eMAG,"Laptop HP 15-fd0086nq cu procesor Intel® Core™ i5-1334U pana la 4.6 GHz, 15.6"", Full HD, 16GB DDR4 RAM, 512GB SSD, Intel® Iris® Xe Graphics, Windows 11 Home, Natural Silver","3.239,42"
eMAG,"Laptop HP 15-fd0086nq cu procesor Intel® Core™ i5-1334U pana la 4.6 GHz, 15.6"", Full HD, 16GB DDR4 RAM, 512GB SSD, Intel® Iris® Xe Graphics, Windows 11 Home, Natural Silver","3.239,42"
eMAG,"Laptop HP 14, 32.34x2.79x21.5 cm, Procesor Intel N150, Memorie Ram 8 Gb, Stocare 256 Gb Ufs, Ecran 14 Inchi, 1366x768, Waterfall Blue","1.883,00"
eMAG,"Laptop HP 14, 32.34x2.79x21.5 cm, Procesor Intel N150, Memorie Ram 8 Gb, Stocare 256 Gb Ufs, Ecran 14 Inchi, 1366x768, Waterfall Blue","1.883,00"
eMAG,"Laptop Apple MacBook Air 15"", cu procesor Apple M4, 10 nuclee CPU si 10 nuclee GPU, 24GB RAM, 512GB, Midnight, Tastatura Internationala, Manual RO","12.999,03"
eMAG,"Laptop Apple MacBook Air 15"", cu procesor Apple M4, 10 nuclee CPU si 10 nuclee GPU, 24GB RAM, 512GB, Midnight, Tastatura Internationala, Manual RO","12.999,03"
eMAG,"Laptop Asus Zenbook 14, 14"" 16GB RAM 512GB SSD, Intel Core Ultra 7 255H, Ecran Tactil Oled, Jasper Gray","5.268,99"
eMAG,"Laptop Asus Zenbook 14, 14"" 16GB RAM 512GB SSD, Intel Core Ultra 7 255H, Ecran Tactil Oled, Jasper Gray","5.268,99"
eMAG,"Laptop Acer Aspire 14 AI OLED A14-53M-743R cu procesor Intel® Core™ Ultra 7 258V pana la 4.8GHz, 14"", WUXGA, OLED, 32GB LPDDR5X RAM, 1TB SSD, Intel® Arc™ Graphics, No OS, Pure Silver","5.749,92"
eMAG,"Laptop Acer Aspire 14 AI OLED A14-53M-743R cu procesor Intel® Core™ Ultra 7 258V pana la 4.8GHz, 14"", WUXGA, OLED, 32GB LPDDR5X RAM, 1TB SSD, Intel® Arc™ Graphics, No OS, Pure Silver","5.749,92"
eMAG,"Laptop Lenovo IdeaPad Slim 5 14IRH10 cu procesor Intel® Core™ i5-13420H pana la 4.6GHz, 14"" WUXGA, IPS, 16GB DDR5 RAM, 512GB SSD, Intel® UHD Graphics, No OS, Cosmic Blue","3.641,40"
eMAG,"Laptop Lenovo IdeaPad Slim 5 14IRH10 cu procesor Intel® Core™ i5-13420H pana la 4.6GHz, 14"" WUXGA, IPS, 16GB DDR5 RAM, 512GB SSD, Intel® UHD Graphics, No OS, Cosmic Blue","3.641,40"
eMAG,"Laptop ASUS Vivobook 16 X1605VA Procesor Intel Core i5-13420H 12M Cache, up to 4.60 GHz 16"" WUXGA, 16GB, 512GB SSD, Intel UHD Graphics, Argintiu","2.599,00"
eMAG,"Laptop ASUS Vivobook 16 X1605VA Procesor Intel Core i5-13420H 12M Cache, up to 4.60 GHz 16"" WUXGA, 16GB, 512GB SSD, Intel UHD Graphics, Argintiu","2.599,00"
eMAG,"Laptop ASUS TUF Gaming A17 FA707NUG-HX156MXM, AMD Ryzen 7 7445HS, 17.3 inch, RAM 32GB DDR5, SSD 512GB, nVidia GeForce RTX 4050 6GB, No OS, Mecha Gray","5.499,45"
eMAG,"Laptop ASUS TUF Gaming A17 FA707NUG-HX156MXM, AMD Ryzen 7 7445HS, 17.3 inch, RAM 32GB DDR5, SSD 512GB, nVidia GeForce RTX 4050 6GB, No OS, Mecha Gray","5.499,45"
eMAG,"Laptop Business Rezistent, Lenovo, V14 G4 IRU, Procesor Intel Core i7-13620H 10 nuclee pana la 4.9GHz, Memorie 40GB RAM, Stocare 1TB SSD, Ecran 14"" Full HD, Windows 11 Pro, Standard Militar MIL-STD 810H, Negru Business","4.343,15"
eMAG,"Laptop Business Rezistent, Lenovo, V14 G4 IRU, Procesor Intel Core i7-13620H 10 nuclee pana la 4.9GHz, Memorie 40GB RAM, Stocare 1TB SSD, Ecran 14"" Full HD, Windows 11 Pro, Standard Militar MIL-STD 810H, Negru Business","4.343,15"
eMAG,"Laptop Lenovo ThinkBook 16 G7 IML cu procesor Intel® Core™ Ultra 7 155H pana la 4.8GHz, 16"" WUXGA, IPS, 32GB DDR5, 1TB SSD, Intel® Arc™ Graphics, No OS, Arctic Grey, 3Y Courier/Carry-in upgrade","8.107,00"
eMAG,"Laptop Lenovo ThinkBook 16 G7 IML cu procesor Intel® Core™ Ultra 7 155H pana la 4.8GHz, 16"" WUXGA, IPS, 32GB DDR5, 1TB SSD, Intel® Arc™ Graphics, No OS, Arctic Grey, 3Y Courier/Carry-in upgrade","8.107,00"
eMAG,"Laptop Apple MacBook Pro 14"" cu procesor Apple M5 Max, 18 nuclee CPU, 40 nuclee GPU, 16 nuclee Neural Engine, 48GB RAM, 2TB SSD, Silver, Tastatura Internationala, Nano Texture Display","23.999,99"
eMAG,"Laptop Apple MacBook Pro 14"" cu procesor Apple M5 Max, 18 nuclee CPU, 40 nuclee GPU, 16 nuclee Neural Engine, 48GB RAM, 2TB SSD, Silver, Tastatura Internationala, Nano Texture Display","23.999,99"
eMAG,"Laptop ASUS VivoBook Go 15 E1504FA cu procesor AMD Ryzen™ 3 7320U pana la 4.10 GHz, 15.6"", Full HD, 8GB, 512GB SSD, AMD Radeon™ Graphics, No OS, Mixed Black","2.480,50"
eMAG,"Laptop ASUS VivoBook Go 15 E1504FA cu procesor AMD Ryzen™ 3 7320U pana la 4.10 GHz, 15.6"", Full HD, 8GB, 512GB SSD, AMD Radeon™ Graphics, No OS, Mixed Black","2.480,50"
eMAG,"Laptop Lenovo ThinkPad X1 Carbon Gen 13 Aura Edition cu procesor Intel Core™ Ultra 7 255U pana la 5.20 GHz, 14"" WUXGA IPS, 32GB RAM, 1TB SSD, Intel® Graphics, Windows 11 Pro, Black, 3-year, Courier or Carry-in","12.499,99"
